month	prcp	t2m	u10m	v10m
1	1.13	0.46	0.32	0.41
2	0.83	0.46	0.33	0.41
3	1.14	0.48	0.32	0.39
4	2.50	0.50	0.34	0.42
5	4.89	0.55	0.40	0.45
6	7.11	0.40	0.35	0.40
7	8.58	0.43	0.40	0.43
8	9.97	0.48	0.43	0.45
9	8.73	0.41	0.39	0.44
10	5.04	0.40	0.35	0.43
11	0.75	0.41	0.30	0.37
12	1.19	0.53	0.34	0.42
